mode,facility_type,Tr,dest_id,S_j,demand_sum,R_j
driving,Pri,15,PS_034,37.0,399675.40979651676,9.257512244457943e-05
driving,Pri,15,PS_035,58.0,341147.89293640904,0.00017001424074693426
driving,Pri,15,PS_036,62.0,209522.40561258054,0.00029591107365692295
driving,Pri,15,PS_037,35.0,224816.5433840804,0.000155682493259428
driving,Pri,15,PS_038,62.0,149080.82030404249,0.0004158818007142318
driving,Pri,15,PS_039,50.0,139403.8654697128,0.00035867011170406256
driving,Pri,15,PS_040,47.0,146491.1322935677,0.00032083853311893425
driving,Pri,15,PS_041,97.0,132655.7401321073,0.0007312160024391031
driving,Pri,15,PS_042,47.0,100808.22174950619,0.00046623181308354174
driving,Pri,15,PS_043,72.0,214588.2130781426,0.0003355263505259774
driving,Pri,15,PS_044,73.0,184966.19240224542,0.00039466671747909003
driving,Pri,15,PS_045,85.0,190279.6651515075,0.0004467108975219183
driving,Pri,15,PS_046,58.0,152453.6779414111,0.0003804434290020196
driving,Pri,15,PS_047,85.0,197808.57794184444,0.0004297083619143652
driving,Pri,15,PS_048,39.0,191279.30919318044,0.00020389032229624156
driving,Pri,15,PS_049,63.0,231442.74438150215,0.0002722055520399162
driving,Pri,15,PS_050,38.0,184649.22054859847,0.00020579561553035988
driving,Pri,15,PS_051,78.0,172844.59762495995,0.0004512724208438683
driving,Pri,15,PS_052,36.0,165781.45335369013,0.00021715336228350586
driving,Pri,15,PS_053,38.0,207948.39077707325,0.0001827376487887185
driving,Pri,15,PS_054,45.0,190280.13107566407,0.00023649342548595336
driving,Pri,15,PS_055,53.0,169578.17432451123,0.00031254022052730197
driving,Pri,15,PS_056,25.0,233339.64920678607,0.00010713995707538306
driving,Pri,15,PS_057,73.0,216542.31711002908,0.00033711655520388367
driving,Pri,15,PS_058,38.0,220161.23698699175,0.00017260077441445896
driving,Pri,15,PS_059,70.0,224806.59496724766,0.00031137876542366733
driving,Pri,15,PS_060,106.0,221062.13831501888,0.0004795031876917224
driving,Pri,15,PS_061,56.0,203983.51183064817,0.00027453199279406707
driving,Pri,15,PS_062,50.0,182119.61381738915,0.0002745448387021887
driving,Pri,15,PS_063,69.0,169840.92834224927,0.0004062624991130345
driving,Pri,15,PS_064,32.0,179679.93991264128,0.00017809444958384393
driving,Pri,15,PS_065,96.0,35473.87317482299,0.002706217038294382
driving,Pri,15,PS_066,26.0,256353.897454826,0.00010142229261242908
driving,Pri,15,PS_067,84.0,388928.49164162716,0.00021597800573942177
driving,Pri,15,PS_068,47.0,391725.39968280937,0.00011998200790159936
driving,Pri,15,PS_069,54.0,405343.39279592724,0.00013322037798007638
driving,Pri,15,PS_070,71.0,304458.90011456853,0.00023320060597106063
driving,Pri,15,PS_071,15.0,424334.1677504482,3.534949843780086e-05
driving,Pri,15,PS_072,42.0,322985.732324546,0.00013003670378169244
driving,Pri,15,PS_073,56.0,255813.55291028545,0.00021890943369853185
driving,Pri,15,PS_074,56.0,367080.9380758442,0.00015255491144143692
driving,Pri,15,PS_075,50.0,365958.2219393502,0.00013662761758714208
driving,Pri,15,PS_076,50.0,363341.9467499016,0.0001376114165932413
driving,Pri,15,PS_077,87.0,263555.87853408704,0.0003301007759109719
driving,Pri,15,PS_078,76.0,411679.3591802157,0.00018460969272625211
driving,Pri,15,PS_079,50.0,406744.0855986037,0.00012292741743599096
driving,Pri,15,PS_080,74.0,369782.8044721216,0.00020011747194582965
driving,Pri,15,PS_081,90.0,202321.53692113378,0.000444836478456975
driving,Pri,15,PS_082,94.0,415600.7548146865,0.0002261786075001571
driving,Pri,15,PS_083,50.0,415350.5344920241,0.00012038024715954745
driving,Pri,15,PS_084,72.0,260724.53563174355,0.000276153526654259
driving,Pri,15,PS_085,50.0,299757.9546770272,0.00016680124487062327
driving,Pri,15,PS_086,53.0,536314.3450349303,9.882264103256104e-05
driving,Pri,15,PS_087,37.0,363842.52184989786,0.00010169234704036116
driving,Pri,15,PS_088,71.0,267425.07447166566,0.00026549492466355326
driving,Pri,15,PS_089,65.0,267047.38617954584,0.00024340249470293672
driving,Pri,15,PS_090,59.0,342654.78997398185,0.00017218495619010588
driving,Pri,15,PS_091,62.0,292839.00617952476,0.00021172042894446563
driving,Pri,15,PS_092,104.0,167439.64565744356,0.0006211193268574423
driving,Pri,15,PS_093,51.0,290047.48736069014,0.00017583327635098135
driving,Pri,15,PS_094,61.0,291266.3508477603,0.000209430302616328
driving,Pri,15,PS_095,76.0,272770.73803640285,0.0002786222618566122
driving,Pri,15,PS_096,72.0,446064.7326204415,0.00016141155024076994
driving,Pri,15,PS_097,50.0,490624.5943383345,0.00010191091228810275
driving,Pri,15,PS_098,83.0,500992.1889266686,0.00016567124564919895
driving,Pri,15,PS_099,43.0,430014.4955985944,9.999662904419669e-05
driving,Pri,15,PS_100,60.0,431419.5895800235,0.00013907574307974412
driving,Pri,15,PS_101,85.0,571513.643386634,0.00014872785800232728
driving,Pri,15,PS_102,80.0,492377.0928230362,0.00016247709563684467
driving,Pri,15,PS_103,76.0,434444.2927064627,0.00017493612248084078
driving,Pri,15,PS_104,54.0,270439.2460084636,0.00019967516104637428
driving,Pri,15,PS_105,62.0,287762.1084883494,0.00021545574685177907
driving,Pri,15,PS_106,53.0,371601.89537149837,0.00014262575261359946
driving,Pri,15,PS_107,72.0,508549.5513516126,0.0001415791240177872
driving,Pri,15,PS_108,62.0,295788.8638774083,0.00020960897306024446
driving,Pri,15,PS_109,43.0,349413.0002826561,0.00012306353789130726
driving,Pri,15,PS_110,50.0,446105.41612211865,0.00011208113193208307
driving,Pri,15,PS_111,50.0,371569.30217835866,0.00013456439944546138
driving,Pri,15,PS_112,55.0,407195.65694373916,0.00013507020289167565
driving,Pri,15,PS_113,50.0,280999.95029098506,0.0001779359745374449
driving,Pri,15,PS_114,50.0,492700.43791118375,0.00010148154162796423
driving,Pri,15,PS_115,60.0,330243.7789087724,0.00018168396751714312
driving,Pri,15,PS_116,64.0,362440.2561953915,0.00017658082651143917
driving,Pri,15,PS_117,62.0,238670.23832559996,0.00025977264880180847
driving,Pri,15,PS_118,94.0,342495.14346846653,0.000274456446442005
driving,Pri,15,PS_119,62.0,394006.5833303612,0.00015735777680652381
driving,Pri,15,PS_120,50.0,388347.9202469165,0.00012875052856780943
driving,Pri,15,PS_121,75.0,404422.19597541995,0.00018544976202186086
driving,Pri,15,PS_122,63.0,327401.71589874016,0.00019242415949794484
driving,Pri,15,PS_123,47.0,362171.33188715315,0.00012977283363401181
driving,Pri,15,PS_124,101.0,336915.3749932351,0.0002997785423180167
driving,Pri,15,PS_125,25.0,287514.17428544443,8.695223483201203e-05
driving,Pri,15,PS_126,54.0,400529.2711823793,0.0001348216070216035
driving,Pri,15,PS_127,70.0,299177.0823759585,0.00023397514089008682
driving,Pri,15,PS_128,62.0,298980.2246880262,0.00020737157470763996
driving,Pri,30,PS_001,50.0,856500.4514895767,5.8377085397961963e-05
driving,Pri,30,PS_002,47.0,958996.8092990756,4.900954783608924e-05
driving,Pri,30,PS_003,49.0,961083.7090845915,5.09841125563051e-05
driving,Pri,30,PS_004,81.0,905546.0726220676,8.944878946408461e-05
driving,Pri,30,PS_005,53.0,871587.7979215361,6.0808561256121756e-05
driving,Pri,30,PS_006,24.0,918248.5639244827,2.6136713895229978e-05
driving,Pri,30,PS_007,35.0,930389.1077109326,3.761866912448241e-05
driving,Pri,30,PS_008,58.0,770019.0431812063,7.532281248575696e-05
driving,Pri,30,PS_009,46.0,913973.5687115543,5.032968301790944e-05
driving,Pri,30,PS_010,88.0,867283.7481291344,0.00010146621586052967
driving,Pri,30,PS_011,40.0,1014819.242850501,3.941588640716447e-05
driving,Pri,30,PS_012,107.0,962334.2157790075,0.00011118798255903613
driving,Pri,30,PS_013,58.0,950675.975161182,6.100922029734307e-05
driving,Pri,30,PS_014,41.0,870683.388472058,4.7089447832408915e-05
driving,Pri,30,PS_015,76.0,1006689.8993977933,7.549494640351866e-05
driving,Pri,30,PS_016,62.0,898243.8264184939,6.90235748651993e-05
driving,Pri,30,PS_017,50.0,944562.4611654982,5.293456182696998e-05
driving,Pri,30,PS_018,64.0,1023857.2022942458,6.250871689586169e-05
driving,Pri,30,PS_019,25.0,934379.6633009512,2.6755719309729704e-05
driving,Pri,30,PS_020,45.0,1034037.6116286126,4.3518726489189166e-05
driving,Pri,30,PS_021,37.0,1025889.1881357087,3.6066273461013894e-05
driving,Pri,30,PS_022,52.0,1038785.5832762159,5.005845367626079e-05
driving,Pri,30,PS_023,39.0,1096643.9610721953,3.55630463344452e-05
driving,Pri,30,PS_024,24.0,1050717.586094069,2.284153260365371e-05
driving,Pri,30,PS_025,34.0,1072128.9622404552,3.171260286537669e-05
driving,Pri,30,PS_026,25.0,1063319.1329241097,2.3511285771046386e-05
driving,Pri,30,PS_027,84.0,1013385.8162596232,8.289044375028012e-05
driving,Pri,30,PS_028,58.0,1001324.7408593831,5.792326668191752e-05
driving,Pri,30,PS_029,47.0,1003056.1309706662,4.6856799483910925e-05
driving,Pri,30,PS_030,47.0,1058024.935686405,4.442239347554531e-05
driving,Pri,30,PS_031,49.0,1065125.0180064298,4.600398936428344e-05
driving,Pri,30,PS_032,61.0,1053378.2323443682,5.7908923999919914e-05
driving,Pri,30,PS_033,50.0,994299.3344337929,5.028666747370667e-05
driving,Pri,30,PS_034,37.0,1065437.262044552,3.4727525794430884e-05
driving,Pri,30,PS_035,58.0,1036676.0057221478,5.59480490335042e-05
driving,Pri,30,PS_036,62.0,926729.9640689899,6.6901904981875e-05
driving,Pri,30,PS_037,35.0,999672.1395808636,3.501147887813957e-05
driving,Pri,30,PS_038,62.0,920132.4832454778,6.738160115955749e-05
driving,Pri,30,PS_039,50.0,921048.4532641504,5.428596055158929e-05
driving,Pri,30,PS_040,47.0,928972.7421055505,5.0593518915821786e-05
driving,Pri,30,PS_041,97.0,913948.8309988868,0.0001061328563591304
driving,Pri,30,PS_042,47.0,869597.9100765343,5.404796798081481e-05
driving,Pri,30,PS_043,72.0,989385.1702261748,7.27724673531752e-05
driving,Pri,30,PS_044,73.0,975690.2644372474,7.481882587206555e-05
driving,Pri,30,PS_045,85.0,846818.4235223518,0.00010037570940703137
driving,Pri,30,PS_046,58.0,808869.1501987375,7.170504646610582e-05
driving,Pri,30,PS_047,85.0,865435.0352453791,9.821649983918172e-05
driving,Pri,30,PS_048,39.0,980107.1366093549,3.979156823091717e-05
driving,Pri,30,PS_049,63.0,924063.2673002307,6.8177150017079e-05
driving,Pri,30,PS_050,38.0,893260.2484413405,4.254079375669813e-05
driving,Pri,30,PS_051,78.0,846916.9871890865,9.209875487192864e-05
driving,Pri,30,PS_052,36.0,812652.1198281331,4.429939837923957e-05
driving,Pri,30,PS_053,38.0,991285.2861537089,3.833407045457518e-05
driving,Pri,30,PS_054,45.0,886435.107321154,5.076513737817987e-05
driving,Pri,30,PS_055,53.0,950819.5407244698,5.574138701400378e-05
driving,Pri,30,PS_056,25.0,947348.1464935702,2.6389453647566385e-05
driving,Pri,30,PS_057,73.0,938401.7142316249,7.77918442527285e-05
driving,Pri,30,PS_058,38.0,889240.3236416059,4.273310486459147e-05
driving,Pri,30,PS_059,70.0,895431.2282116795,7.81746244653554e-05
driving,Pri,30,PS_060,106.0,885919.8238912995,0.00011964965354811383
driving,Pri,30,PS_061,56.0,870137.3229216891,6.435765772230863e-05
driving,Pri,30,PS_062,50.0,862583.9210654825,5.7965374474218004e-05
driving,Pri,30,PS_063,69.0,839244.4746864634,8.22168058071255e-05
driving,Pri,30,PS_064,32.0,863471.7997427479,3.7059693217003364e-05
driving,Pri,30,PS_065,96.0,660778.10046314,0.00014528326518798595
driving,Pri,30,PS_066,26.0,1001287.735692115,2.596656193139942e-05
driving,Pri,30,PS_067,84.0,1086798.4580553633,7.729123958300731e-05
driving,Pri,30,PS_068,47.0,1063547.1433307715,4.419174109462361e-05
driving,Pri,30,PS_069,54.0,1069379.5414937518,5.049657105331439e-05
driving,Pri,30,PS_070,71.0,1028476.86692589,6.903412442539276e-05
driving,Pri,30,PS_071,15.0,1093244.7936246016,1.37206233109679e-05
driving,Pri,30,PS_072,42.0,1024409.7644398472,4.099921872861669e-05
driving,Pri,30,PS_073,56.0,1019278.7398227506,5.4940810410445944e-05
driving,Pri,30,PS_074,56.0,1073270.932719142,5.217694646599948e-05
driving,Pri,30,PS_075,50.0,1057395.4696121884,4.728599794203588e-05
driving,Pri,30,PS_076,50.0,1041438.2928880623,4.801052577137586e-05
driving,Pri,30,PS_077,87.0,989870.8197934821,8.789025624389141e-05
driving,Pri,30,PS_078,76.0,1046700.4547156981,7.260912103132974e-05
driving,Pri,30,PS_079,50.0,1073459.4047722865,4.6578379934736816e-05
driving,Pri,30,PS_080,74.0,1063700.5285985952,6.956845278388041e-05
driving,Pri,30,PS_081,90.0,931081.8845167515,9.666174532727768e-05
driving,Pri,30,PS_082,94.0,1050582.5274353595,8.947417032479026e-05
driving,Pri,30,PS_083,50.0,1072088.1538004063,4.663795586468969e-05
driving,Pri,30,PS_084,72.0,988400.3305582656,7.284497766136233e-05
driving,Pri,30,PS_085,50.0,1002820.0054187857,4.985939623244711e-05
driving,Pri,30,PS_086,53.0,1101787.993285374,4.810362821431879e-05
driving,Pri,30,PS_087,37.0,1030933.1550572171,3.588981479400232e-05
driving,Pri,30,PS_088,71.0,960028.3578058705,7.395614871447065e-05
driving,Pri,30,PS_089,65.0,960696.4252788824,6.76592504038214e-05
driving,Pri,30,PS_090,59.0,1014615.8738151618,5.815008568528306e-05
driving,Pri,30,PS_091,62.0,989284.9762904252,6.267152689661246e-05
driving,Pri,30,PS_092,104.0,863620.078407521,0.00012042332340370271
driving,Pri,30,PS_093,51.0,982646.3098147167,5.1900668114874746e-05
driving,Pri,30,PS_094,61.0,981990.9523312427,6.211869860428575e-05
driving,Pri,30,PS_095,76.0,972858.5505592464,7.812029812176858e-05
driving,Pri,30,PS_096,72.0,1080101.6477777916,6.666039270297688e-05
driving,Pri,30,PS_097,50.0,1099844.1916712406,4.546098472732193e-05
driving,Pri,30,PS_098,83.0,1072126.9292531481,7.74162067338598e-05
driving,Pri,30,PS_099,43.0,1054323.5270142397,4.078444509511476e-05
driving,Pri,30,PS_100,60.0,1056147.3223490978,5.681025623068111e-05
driving,Pri,30,PS_101,85.0,1119374.6169078604,7.593525770202153e-05
driving,Pri,30,PS_102,80.0,1095947.580607427,7.299619198544161e-05
driving,Pri,30,PS_103,76.0,1076446.2470002046,7.060268936957477e-05
driving,Pri,30,PS_104,54.0,976490.0477032228,5.53001027783253e-05
driving,Pri,30,PS_105,62.0,943872.8237953804,6.568681546597935e-05
driving,Pri,30,PS_106,53.0,983786.9646149576,5.3873452186615996e-05
driving,Pri,30,PS_107,72.0,1103216.1631349747,6.526372836616159e-05
driving,Pri,30,PS_108,62.0,921626.0977495773,6.727240054441963e-05
driving,Pri,30,PS_109,43.0,963583.7932906655,4.4625075991734776e-05
driving,Pri,30,PS_110,50.0,1072247.9934927349,4.663100355835619e-05
driving,Pri,30,PS_111,50.0,1013422.1944829694,4.933777873841528e-05
driving,Pri,30,PS_112,55.0,1018401.2480616383,5.4006218182355515e-05
driving,Pri,30,PS_113,50.0,946016.5159367678,5.2853199873036914e-05
driving,Pri,30,PS_114,50.0,1095778.6127656554,4.562965494809586e-05
driving,Pri,30,PS_115,60.0,979045.9285548303,6.128415251015445e-05
driving,Pri,30,PS_116,64.0,997732.7409949652,6.414543431357933e-05
driving,Pri,30,PS_117,62.0,877479.7758408771,7.06568991183714e-05
driving,Pri,30,PS_118,94.0,975252.7746976622,9.638526794157639e-05
driving,Pri,30,PS_119,62.0,988402.2471964239,6.27274980159761e-05
driving,Pri,30,PS_120,50.0,1021922.1557554513,4.892740578957086e-05
driving,Pri,30,PS_121,75.0,990450.7007333111,7.572310256782231e-05
driving,Pri,30,PS_122,63.0,958246.3595936266,6.574509714466024e-05
driving,Pri,30,PS_123,47.0,975750.6921558082,4.816804167072528e-05
driving,Pri,30,PS_124,101.0,957270.2214487422,0.00010550834836076442
driving,Pri,30,PS_125,25.0,957366.488451056,2.6113301751817156e-05
driving,Pri,30,PS_126,54.0,1020799.9571272425,5.2899688742119445e-05
driving,Pri,30,PS_127,70.0,960233.7934257389,7.289891324306278e-05
driving,Pri,30,PS_128,62.0,923054.5545188439,6.716829432938385e-05
driving,Pri,60,PS_001,50.0,1255318.8392486102,3.983051830077548e-05
driving,Pri,60,PS_002,47.0,1286554.1520943234,3.653169198007781e-05
driving,Pri,60,PS_003,49.0,1289341.0915174833,3.8003907827314884e-05
driving,Pri,60,PS_004,81.0,1274035.7567181075,6.357749346741609e-05
driving,Pri,60,PS_005,53.0,1264031.092887069,4.192934833505327e-05
driving,Pri,60,PS_006,24.0,1274081.209942184,1.8837103798971408e-05
driving,Pri,60,PS_007,35.0,1281330.0911150156,2.7315365683438326e-05
driving,Pri,60,PS_008,58.0,1232238.4932362307,4.7068810395359804e-05
driving,Pri,60,PS_009,46.0,1272482.3078052695,3.6149814985906644e-05
driving,Pri,60,PS_010,88.0,1259633.5757252502,6.986158649298696e-05
driving,Pri,60,PS_011,40.0,1304599.5755869492,3.06607488983765e-05
driving,Pri,60,PS_012,107.0,1289863.5581166903,8.29545104415765e-05
driving,Pri,60,PS_013,58.0,1286563.3981433187,4.508133845848691e-05
driving,Pri,60,PS_014,41.0,1262835.8194701036,3.2466611548288156e-05
driving,Pri,60,PS_015,76.0,1297554.4383419135,5.857172366279829e-05
driving,Pri,60,PS_016,62.0,1266609.8306561124,4.8949564814196636e-05
driving,Pri,60,PS_017,50.0,1285054.861844022,3.890884466072618e-05
driving,Pri,60,PS_018,64.0,1304673.3171238129,4.9054425471879586e-05
driving,Pri,60,PS_019,25.0,1279321.806359944,1.9541603899594687e-05
driving,Pri,60,PS_020,45.0,1310060.771606501,3.434955154394663e-05
driving,Pri,60,PS_021,37.0,1307985.2346319421,2.828778110053478e-05
driving,Pri,60,PS_022,52.0,1311091.3076012074,3.966161601295335e-05
driving,Pri,60,PS_023,39.0,1326774.181486551,2.9394602747170904e-05
driving,Pri,60,PS_024,24.0,1314541.960161206,1.8257309943196344e-05
driving,Pri,60,PS_025,34.0,1313201.3506762164,2.589092676647959e-05
driving,Pri,60,PS_026,25.0,1315662.2417908832,1.9001837406209916e-05
driving,Pri,60,PS_027,84.0,1301884.2446137185,6.45218654020378e-05
driving,Pri,60,PS_028,58.0,1294402.7196238232,4.4808311293455757e-05
driving,Pri,60,PS_029,47.0,1295338.7079266235,3.628394620834753e-05
driving,Pri,60,PS_030,47.0,1316708.006566314,3.569508179916495e-05
driving,Pri,60,PS_031,49.0,1318541.922649431,3.71622617061285e-05
driving,Pri,60,PS_032,61.0,1315235.9603299685,4.63795104755927e-05
driving,Pri,60,PS_033,50.0,1293982.8627841626,3.864038809016286e-05
driving,Pri,60,PS_034,37.0,1318189.5899515348,2.8068800028499966e-05
driving,Pri,60,PS_035,58.0,1310360.9900179203,4.426261193810936e-05
driving,Pri,60,PS_036,62.0,1271609.6436293996,4.8757101136038096e-05
driving,Pri,60,PS_037,35.0,1300576.0640432758,2.6911151886949843e-05
driving,Pri,60,PS_038,62.0,1275616.5738771602,4.860394672636991e-05
driving,Pri,60,PS_039,50.0,1275869.9319943255,3.9188947671056474e-05
driving,Pri,60,PS_040,47.0,1280845.8387580204,3.6694501850100726e-05
driving,Pri,60,PS_041,97.0,1276670.8881840385,7.597886103440072e-05
driving,Pri,60,PS_042,47.0,1264097.8048192745,3.718066736673077e-05
driving,Pri,60,PS_043,72.0,1295266.4455450936,5.5587018599636366e-05
driving,Pri,60,PS_044,73.0,1294046.4688305052,5.6412193656363645e-05
driving,Pri,60,PS_045,85.0,1254464.3366806405,6.775800436456662e-05
driving,Pri,60,PS_046,58.0,1239049.0388548332,4.6810092402480985e-05
driving,Pri,60,PS_047,85.0,1259799.9053075213,6.747103221860556e-05
driving,Pri,60,PS_048,39.0,1295283.1781160042,3.010924611614712e-05
driving,Pri,60,PS_049,63.0,1272933.0685332806,4.9491997307125404e-05
driving,Pri,60,PS_050,38.0,1270086.0733671037,2.9919232087364632e-05
driving,Pri,60,PS_051,78.0,1251292.2938277712,6.233555531729022e-05
driving,Pri,60,PS_052,36.0,1240365.4963215846,2.902370318003946e-05
driving,Pri,60,PS_053,38.0,1295175.8104717792,2.9339646164452502e-05
driving,Pri,60,PS_054,45.0,1266837.922538932,3.5521513209687706e-05
driving,Pri,60,PS_055,53.0,1286972.0538147758,4.118193541413751e-05
driving,Pri,60,PS_056,25.0,1284856.541543907,1.945742516122426e-05
driving,Pri,60,PS_057,73.0,1282765.0205591035,5.69083182266557e-05
driving,Pri,60,PS_058,38.0,1266606.4518200795,3.000142620890255e-05
driving,Pri,60,PS_059,70.0,1268835.0749532408,5.516871450182731e-05
driving,Pri,60,PS_060,106.0,1266327.6114800437,8.370661670727573e-05
driving,Pri,60,PS_061,56.0,1261585.9796639995,4.438857192667485e-05
driving,Pri,60,PS_062,50.0,1256808.751502916,3.978330031534952e-05
driving,Pri,60,PS_063,69.0,1246009.514223038,5.537678421582973e-05
driving,Pri,60,PS_064,32.0,1260071.3018315756,2.539538830341301e-05
driving,Pri,60,PS_065,96.0,1196737.022610644,8.021812493991289e-05
driving,Pri,60,PS_066,26.0,1300791.1255194556,1.9987836240516483e-05
driving,Pri,60,PS_067,84.0,1324535.508481661,6.341845836680567e-05
driving,Pri,60,PS_068,47.0,1317659.7345793934,3.566929971871892e-05
driving,Pri,60,PS_069,54.0,1319258.7498158647,4.093207644636584e-05
driving,Pri,60,PS_070,71.0,1308277.6458875798,5.4269825845591977e-05
driving,Pri,60,PS_071,15.0,1326106.6889741542,1.1311307095210912e-05
driving,Pri,60,PS_072,42.0,1299175.4633755633,3.23281967555592e-05
driving,Pri,60,PS_073,56.0,1306127.1853999333,4.2874844522015616e-05
driving,Pri,60,PS_074,56.0,1320812.5453501807,4.239814362540976e-05
driving,Pri,60,PS_075,50.0,1316139.6580837655,3.79898893653866e-05
driving,Pri,60,PS_076,50.0,1311544.7107912742,3.8122985506025384e-05
driving,Pri,60,PS_077,87.0,1297423.9201260023,6.705595499699959e-05
driving,Pri,60,PS_078,76.0,1309341.1493795675,5.80444600217542e-05
driving,Pri,60,PS_079,50.0,1317298.8434095776,3.795645934872645e-05
driving,Pri,60,PS_080,74.0,1314791.309921004,5.628269630443945e-05
driving,Pri,60,PS_081,90.0,1272583.979333692,7.072224816716835e-05
driving,Pri,60,PS_082,94.0,1305345.9256138396,7.201156272487421e-05
driving,Pri,60,PS_083,50.0,1315267.4589803277,3.80150817680557e-05
driving,Pri,60,PS_084,72.0,1284581.5987303753,5.604937831209919e-05
driving,Pri,60,PS_085,50.0,1293073.3945507884,3.866756536071946e-05
driving,Pri,60,PS_086,53.0,1317375.3166243357,4.0231511347736555e-05
driving,Pri,60,PS_087,37.0,1300716.0664013622,2.8445869898698477e-05
driving,Pri,60,PS_088,71.0,1288553.7582306152,5.5100533871007485e-05
driving,Pri,60,PS_089,65.0,1288779.0630841518,5.043533206106699e-05
driving,Pri,60,PS_090,59.0,1299978.8602697153,4.5385353410869214e-05
driving,Pri,60,PS_091,62.0,1292986.6604910702,4.7950997403525175e-05
driving,Pri,60,PS_092,104.0,1260531.462561349,8.250488233643626e-05
driving,Pri,60,PS_093,51.0,1294970.8911831083,3.938312463024207e-05
driving,Pri,60,PS_094,61.0,1292017.6923118576,4.721297576881499e-05
driving,Pri,60,PS_095,76.0,1289526.3393790554,5.893636886594826e-05
driving,Pri,60,PS_096,72.0,1322050.3852226757,5.446085928704819e-05
driving,Pri,60,PS_097,50.0,1327415.2332271591,3.766718864483873e-05
driving,Pri,60,PS_098,83.0,1315226.4857507038,6.310700164513896e-05
driving,Pri,60,PS_099,43.0,1311006.857381529,3.279921821757958e-05
driving,Pri,60,PS_100,60.0,1311526.1216686107,4.5748231017819156e-05
driving,Pri,60,PS_101,85.0,1332297.6648348938,6.379955639307804e-05
driving,Pri,60,PS_102,80.0,1322606.9533965688,6.048660170321432e-05
driving,Pri,60,PS_103,76.0,1321145.2815022215,5.752584599445675e-05
driving,Pri,60,PS_104,54.0,1293345.6069570712,4.175218109492707e-05
driving,Pri,60,PS_105,62.0,1281493.972535707,4.8381031303112476e-05
driving,Pri,60,PS_106,53.0,1290520.418246443,4.1068703176363776e-05
driving,Pri,60,PS_107,72.0,1328126.9053624666,5.421168693239452e-05
driving,Pri,60,PS_108,62.0,1275514.2056573848,4.8607847505740585e-05
driving,Pri,60,PS_109,43.0,1287340.391986726,3.3402199035826865e-05
driving,Pri,60,PS_110,50.0,1319656.885953769,3.788863645709164e-05
driving,Pri,60,PS_111,50.0,1302861.7891064375,3.837705612219413e-05
driving,Pri,60,PS_112,55.0,1299620.4796025604,4.2320047170093584e-05
driving,Pri,60,PS_113,50.0,1279326.3989487488,3.90830674963685e-05
driving,Pri,60,PS_114,50.0,1321656.7723675044,3.7831304651384046e-05
driving,Pri,60,PS_115,60.0,1288448.5585094835,4.65676333010996e-05
driving,Pri,60,PS_116,64.0,1293744.8882592611,4.946879449016587e-05
driving,Pri,60,PS_117,62.0,1262751.388090612,4.9099134306832405e-05
driving,Pri,60,PS_118,94.0,1288355.2505161867,7.296124260939549e-05
driving,Pri,60,PS_119,62.0,1290859.1906826575,4.8030025619767205e-05
driving,Pri,60,PS_120,50.0,1305101.716132265,3.83111901409321e-05
driving,Pri,60,PS_121,75.0,1290220.5729170765,5.812959549267729e-05
driving,Pri,60,PS_122,63.0,1282470.1565219043,4.912395012049076e-05
driving,Pri,60,PS_123,47.0,1291348.962834083,3.639604890133692e-05
driving,Pri,60,PS_124,101.0,1282649.6258626352,7.8743249881723e-05
driving,Pri,60,PS_125,25.0,1286841.3421397526,1.9427414383835492e-05
driving,Pri,60,PS_126,54.0,1304765.44945355,4.1386748877061234e-05
driving,Pri,60,PS_127,70.0,1287759.154983369,5.435799056765706e-05
driving,Pri,60,PS_128,62.0,1275596.106786723,4.860472658244501e-05
driving,Ss,15,SS_001,93.0,155261.89658923922,0.0005989879168231517
driving,Ss,15,SS_002,93.0,93744.5887967464,0.0009920572610504401
driving,Ss,15,SS_003,93.0,168528.63127815851,0.0005518350163688352
driving,Ss,15,SS_004,70.0,134262.3333486659,0.0005213673727702689
driving,Ss,15,SS_005,93.0,270090.2392008019,0.0003443293629387992
driving,Ss,15,SS_006,93.0,109914.98668244532,0.000846108458973713
driving,Ss,15,SS_007,93.0,93151.56160473048,0.0009983729569089394
driving,Ss,15,SS_008,100.0,198312.62072229187,0.0005042543416338364
driving,Ss,15,SS_009,72.0,127594.35561467217,0.0005642882841732904
driving,Ss,15,SS_010,70.0,110367.46688995922,0.0006342448728101443
driving,Ss,15,SS_011,93.0,287069.4987613722,0.0003239633621867528
driving,Ss,15,SS_012,40.0,219837.26137068274,0.00018195277611538857
driving,Ss,15,SS_013,93.0,127618.44852588457,0.0007287347642463857
driving,Ss,15,SS_014,117.0,170320.80795791745,0.0006869389677208914
driving,Ss,15,SS_015,93.0,169111.5161426556,0.0005499329798542459
driving,Ss,15,SS_016,96.0,167927.48208401896,0.0005716753375243751
driving,Ss,15,SS_017,100.0,170233.88672339014,0.0005874271094008923
driving,Ss,15,SS_018,93.0,278846.4134600738,0.0003335169308652989
driving,Ss,15,SS_019,93.0,216406.1349795327,0.000429747520830663
driving,Ss,15,SS_020,93.0,201524.2571738507,0.0004614829068431741
driving,Ss,15,SS_021,119.0,162292.49249361892,0.0007332440223917252
driving,Ss,15,SS_022,93.0,159870.54169342134,0.000581720678587198
driving,Ss,15,SS_023,93.0,109825.03382854667,0.0008468014691913224
driving,Ss,15,SS_024,70.0,164493.64713691117,0.0004255483492425557
