origin_id,mode,facility_type,Tr,AF_k,P_i,dc_eng,Housing_type,t_pop,age_1,t_mmearn,Latitude,Longitude
PH_043,driving,Secondary School,15,0.2092512020647217,500,Wong Tai Sin,PH,4411,500,14850,22.33325498,114.1890826
PH_044,driving,Secondary School,15,0.035904220524678086,331,Sham Shui Po,PH,4684,331,15000,22.32610707,114.1577264
PH_045,driving,Secondary School,15,0.1646503323649466,524,Sham Shui Po,PH,6208,524,15500,22.33417458,114.17115
PH_046,driving,Secondary School,15,0.10222858993222186,1364,Kowloon City,PH,17407,1364,15000,22.31229006,114.1785491
PH_047,driving,Secondary School,15,0.025839119020471566,4905,Kwun Tong,PH,24618,4905,15000,22.3272648,114.2291594
PH_048,driving,Secondary School,15,0.05134331015685902,3525,Kwun Tong,PH,23341,3525,14500,22.32076943,114.2350825
PH_049,driving,Secondary School,15,0.17386161076566498,1326,Sham Shui Po,PH,16843,1326,15000,22.33692876,114.1670269
PH_050,driving,Secondary School,15,0.16732438272333697,756,Kwun Tong,PH,11985,756,15000,22.33303823,114.2091046
PH_051,driving,Secondary School,15,0.05796835509688962,1234,Kwun Tong,PH,14753,1234,15000,22.30685942,114.2366629
PH_052,driving,Secondary School,15,0.03281139346239195,2038,Kwun Tong,PH,22319,2038,15000,22.31719641,114.237906
PH_053,driving,Secondary School,15,0.05864940530736895,3354,Kwun Tong,PH,35277,3354,15000,22.31930218,114.2320151
PH_054,driving,Secondary School,15,0,327,Wong Tai Sin,PH,3063,327,14000,22.34983826,114.1951275
PH_055,driving,Secondary School,15,0.1516492007572924,2832,Sham Shui Po,PH,25561,2832,14500,22.33303267,114.1663168
PH_056,driving,Secondary School,15,0.07232058179858701,1005,Kwun Tong,PH,11404,1005,14000,22.331874,114.2251915
PH_057,driving,Secondary School,15,0.06011840743850094,401,Kwun Tong,PH,6991,401,14000,22.32833266,114.2260561
PH_058,driving,Secondary School,15,0.05727199147978717,1388,Kwun Tong,PH,17926,1388,15000,22.32555627,114.226441
PH_059,driving,Secondary School,15,0.037554990970282656,3463,Sham Shui Po,PH,18748,3463,13200,22.34122473,114.1567751
PH_060,driving,Secondary School,15,0.2683612104008227,367,Sham Shui Po,PH,4696,367,15000,22.33173591,114.171393
PH_061,driving,Secondary School,15,0.039059527293736844,2680,Kowloon City,PH,18720,2680,14000,22.32997424,114.2035147
PH_062,driving,Secondary School,15,0.025586356088599216,1097,Kwun Tong,PH,13612,1097,15000,22.30845044,114.2390538
PH_063,driving,Secondary School,15,0.07195068640982599,866,Kwun Tong,PH,14060,866,15000,22.31532448,114.2297232
PH_064,driving,Secondary School,15,0.012527136842239515,1382,Kwun Tong,PH,13467,1382,15000,22.312701,114.2326786
PH_065,driving,Secondary School,15,0.053689047352338,1671,Wong Tai Sin,PH,21845,1671,15000,22.35015662,114.2025883
PH_066,driving,Secondary School,15,0.05418117312748396,598,Wong Tai Sin,PH,7079,598,15000,22.34757921,114.2028018
PH_067,driving,Secondary School,15,0.06028881252856061,1485,Wong Tai Sin,PH,17833,1485,15000,22.34818565,114.1987453
PH_068,driving,Secondary School,15,0.07161657946611569,547,Wong Tai Sin,PH,5936,547,13960,22.34822658,114.2030322
PH_069,driving,Secondary School,15,0.12135354666055889,976,Wong Tai Sin,PH,15440,976,15000,22.33440615,114.1925245
PH_070,driving,Secondary School,15,0.08990008633367341,674,Wong Tai Sin,PH,5280,674,14430,22.332214,114.1933855
PH_071,driving,Secondary School,15,0.0349776643283717,1426,Sham Shui Po,PH,18670,1426,15000,22.33679819,114.1559162
PH_072,driving,Secondary School,15,0.09308652443821584,1134,Kwun Tong,PH,15831,1134,13500,22.31927466,114.2165158
PH_073,driving,Secondary School,15,0.1297935466516008,920,Wong Tai Sin,PH,12176,920,14500,22.34277292,114.1919329
PH_074,driving,Secondary School,15,0.15806481905154274,1291,Wong Tai Sin,PH,16794,1291,15000,22.34055139,114.1875811
PH_075,driving,Secondary School,15,0.028490930438387244,325,Sham Shui Po,PH,3620,325,15000,22.32924887,114.15555
PH_076,driving,Secondary School,15,0.051559360412511496,239,Kwun Tong,PH,4280,239,13320,22.31595699,114.2277603
PH_077,driving,Secondary School,15,0.042890791905734464,2043,Kwun Tong,PH,21799,2043,15000,22.30061825,114.2360143
PH_078,driving,Secondary School,15,0.025824328856634476,843,Kwun Tong,PH,10026,843,15000,22.29788419,114.2382112
C_022,driving,Secondary School,15,0.044599506756690284,367,Kwun Tong,C,3947,367,20000,22.33232766,114.2269977
C_023,driving,Secondary School,15,0.10738674164280125,423,Wong Tai Sin,C,6034,423,20000,22.34326873,114.1865045
C_024,driving,Secondary School,15,0.014774307042196982,1005,Wong Tai Sin,C,10071,1005,18000,22.3462203,114.1877529
C_025,driving,Secondary School,15,0.05189539702797407,1167,Wong Tai Sin,C,11614,1167,20000,22.35051523,114.199012
C_026,driving,Secondary School,15,0.01937032044204634,516,Kwun Tong,C,4499,516,20000,22.30033215,114.2380226
C_011,driving,Secondary School,15,0.06432628289912533,442,Kwun Tong,C,3904,442,20000,22.31401752,114.2400131
C_012,driving,Secondary School,15,0.07505729039055736,610,Kwun Tong,C,4839,610,20000,22.31059036,114.2344553
C_013,driving,Secondary School,15,0.070272123882599,395,Wong Tai Sin,C,3999,395,18000,22.34181367,114.2097494
C_014,driving,Secondary School,15,0.08917406055445883,586,Wong Tai Sin,C,5698,586,20000,22.34042546,114.2111569
C_015,driving,Secondary School,15,0.023251690762540474,392,Kwun Tong,C,4432,392,17100,22.29842937,114.2421808
C_008,driving,Secondary School,15,0.06561991288444134,1177,Sham Shui Po,C,7247,1177,20000,22.32783546,114.1495678
C_009,driving,Secondary School,15,0.024887141454751596,346,Kwun Tong,C,4971,346,20000,22.30548132,114.2380783
C_010,driving,Secondary School,15,0.030891341998671856,550,Kwun Tong,C,6353,550,20000,22.30256192,114.2392893
C_004,driving,Secondary School,15,0.14767764255489366,581,Kowloon City,C,4929,581,20000,22.31483144,114.1787874
C_005,driving,Secondary School,15,0.19817293859873028,203,Wong Tai Sin,C,3557,203,17500,22.3400544,114.1847606
C_006,driving,Secondary School,15,0.0627832505773648,574,Wong Tai Sin,C,6615,574,19900,22.34147382,114.2074404
C_007,driving,Secondary School,15,0.08269457952962671,1284,Kwun Tong,C,13786,1284,18500,22.32043626,114.2292572
C_001,driving,Secondary School,15,0.06606532007467404,1235,Yau Tsim Mong,C,11335,1235,20000,22.31420707,114.1645941
C_002,driving,Secondary School,15,0.1022030040927746,290,Kwun Tong,C,4039,290,16570,22.31907611,114.2263859
C_003,driving,Secondary School,15,0.1110111580021073,548,Kwun Tong,C,3500,548,21000,22.33166691,114.2137386
C_018,driving,Secondary School,15,0.07348014647110426,757,Wong Tai Sin,C,8550,757,19000,22.34210453,114.2002358
C_019,driving,Secondary School,15,0.08198882446142874,286,Kwun Tong,C,4950,286,18000,22.31750076,114.2279714
C_020,driving,Secondary School,15,0.07000566136942735,801,Wong Tai Sin,C,8980,801,18490,22.3363155,114.2025524
C_021,driving,Secondary School,15,0.021621773817659305,1542,Kwun Tong,C,14586,1542,21360,22.32994641,114.206744
C_016,driving,Secondary School,15,0.03949194899391878,618,Kwun Tong,C,4909,618,20000,22.30891462,114.2324259
C_017,driving,Secondary School,15,0.08056715418932464,349,Kwun Tong,C,3179,349,21250,22.32304899,114.2200991
PV_001,driving,Secondary School,15,0.019364851140118492,1084,Kwun Tong,PV,10791,1084,22000,22.32457077,114.2163576
PV_002,driving,Secondary School,15,0.12052852681055727,694,Sham Shui Po,PV,4367,694,30000,22.33270983,114.1484643
PV_003,driving,Secondary School,15,0.04943342822400619,1000,Sham Shui Po,PV,6515,1000,30000,22.33441907,114.1476419
PV_004,driving,Secondary School,15,0.17894657415985046,684,Kowloon City,PV,3265,684,21250,22.31903541,114.1856827
PV_005,driving,Secondary School,15,0.0511711219169818,534,Yau Tsim Mong,PV,3873,534,32900,22.31661937,114.162036
PV_006,driving,Secondary School,15,0.01773998095323044,458,Yau Tsim Mong,PV,5035,458,17000,22.32164611,114.1608705
PV_007,driving,Secondary School,15,0.02384192321924307,563,Sham Shui Po,PV,5276,563,45000,22.32702272,114.1537729
PV_008,driving,Secondary School,15,0.03885346889415038,780,Wong Tai Sin,PV,4964,780,37620,22.34115728,114.2022541
PV_009,driving,Secondary School,15,0.05972500638545869,741,Kowloon City,PV,4400,741,24810,22.31922145,114.1936142
PV_010,driving,Secondary School,15,0.012924100846633951,672,Yau Tsim Mong,PV,3329,672,45000,22.32164088,114.1592698
PV_011,driving,Secondary School,15,0.08616518110857316,1139,Kowloon City,PV,6704,1139,28000,22.30298295,114.1865921
PV_012,driving,Secondary School,15,0.045682596658244645,338,Kowloon City,PV,3249,338,17200,22.31536271,114.1894455
PV_013,driving,Secondary School,15,0.046144652249071175,943,Yau Tsim Mong,PV,6236,943,37000,22.31892152,114.1578582
PV_014,driving,Secondary School,15,0.10758328704418185,516,Kowloon City,PV,6634,516,18000,22.30820029,114.1866632
PV_015,driving,Secondary School,15,0.05383437212584937,281,Wong Tai Sin,PV,3928,281,20000,22.3377553,114.1946033
PV_016,driving,Secondary School,15,0.023248329110359223,966,Kwun Tong,PV,11801,966,15000,22.3166007,114.2192043
PV_017,driving,Secondary School,15,0.03014456587944263,2476,Kwun Tong,PV,22319,2476,28000,22.30590024,114.2277407
PV_018,driving,Secondary School,15,0.043533501943658424,1904,Kowloon City,PV,12664,1904,26250,22.30810963,114.1925198
PV_019,driving,Secondary School,15,0.07658212127004146,893,Sham Shui Po,PV,6009,893,34000,22.33460708,114.1488407
PV_020,driving,Secondary School,15,0.09165678745963737,657,Kowloon City,PV,8696,657,15000,22.31640666,114.1860035
PV_021,driving,Secondary School,15,0.12244291897212534,496,Sham Shui Po,PV,3140,496,21250,22.3350008,114.1424009
PV_022,driving,Secondary School,15,0.15381007172651326,634,Kowloon City,PV,3189,634,35000,22.31828993,114.1820845
PV_023,driving,Secondary School,15,0.37881092301722846,4210,Sham Shui Po,PV,37299,4210,21250,22.33661512,114.139818
PV_024,driving,Secondary School,15,0.06690587294939634,522,Kowloon City,PV,3421,522,15000,22.31609391,114.1904734
PV_025,driving,Secondary School,15,0.04803997012675319,1092,Yau Tsim Mong,PV,7887,1092,26060,22.32455143,114.1604239
PV_026,driving,Secondary School,15,0.03695684597552614,242,Kowloon City,PV,2781,242,17000,22.31685284,114.191271
PV_027,driving,Secondary School,15,0.01529654967617742,440,Kowloon City,PV,2777,440,40000,22.32938647,114.2005199
PV_028,driving,Secondary School,15,0.173635001770802,640,Sham Shui Po,PV,5005,640,31250,22.33377287,114.174473
PV_029,driving,Secondary School,15,0.03402866759409705,750,Yau Tsim Mong,PV,4651,750,30000,22.31607575,114.1630461
PV_030,driving,Secondary School,15,0.04507341651303867,394,Yau Tsim Mong,PV,4090,394,17000,22.31045402,114.1684884
PV_031,driving,Secondary School,15,0.0652998183765263,729,Kowloon City,PV,4396,729,30000,22.30471666,114.1845144
PV_032,driving,Secondary School,15,0.02170169890466101,909,Kwun Tong,PV,9645,909,14000,22.31604174,114.2351034
PV_033,driving,Secondary School,15,0.05046704403583646,1570,Kwun Tong,PV,12357,1570,25810,22.3070769,114.2332506
PV_034,driving,Secondary School,15,0.2101306537983092,1089,Kowloon City,PV,5678,1089,28000,22.32339095,114.190396
PV_035,driving,Secondary School,15,0.013288412422166903,934,Yau Tsim Mong,PV,5802,934,26560,22.30639559,114.1625146
PV_036,driving,Secondary School,15,0.12390065428595576,72,Sham Shui Po,PV,2567,72,16500,22.33227931,114.1695622
PV_037,driving,Secondary School,15,0.1233011265478679,413,Kwun Tong,PV,3476,413,22000,22.3269967,114.2144952
PV_038,driving,Secondary School,15,0.07155640653461677,2019,Kwun Tong,PV,13142,2019,29500,22.3239867,114.2128048
PV_039,driving,Secondary School,15,0.07444159619081049,493,Wong Tai Sin,PV,3264,493,26250,22.33356158,114.1968715
PV_040,driving,Secondary School,15,0.1049646510665638,935,Yau Tsim Mong,PV,4472,935,45000,22.31952231,114.155851
PV_041,driving,Secondary School,15,0.40990939092927725,1122,Sham Shui Po,PV,5604,1122,30000,22.33460465,114.1497904
PV_042,driving,Secondary School,15,0.019952445408294096,721,Yau Tsim Mong,PV,4002,721,29000,22.30485942,114.1630936
PV_043,driving,Secondary School,15,0.11217456245982693,793,Kowloon City,PV,6647,793,19000,22.30630575,114.1881364
PV_044,driving,Secondary School,15,0.10200648159504885,3596,Kowloon City,PV,30038,3596,25000,22.30460603,114.1897326
PV_045,driving,Secondary School,15,0.06927532849649473,823,Kowloon City,PV,6746,823,18500,22.31776388,114.192306
PH_001,driving,Secondary School,30,0.15472952876526275,327,Sham Shui Po,PH,3913,327,13000,22.34036661,114.1643426
PH_002,driving,Secondary School,30,0.1295386456857384,521,Sham Shui Po,PH,3209,521,14000,22.33455573,114.1563831
PH_003,driving,Secondary School,30,0.12367132327914201,399,Wong Tai Sin,PH,3923,399,15700,22.3357047,114.2181498
PH_004,driving,Secondary School,30,0.12608721899120748,1218,Kwun Tong,PH,10775,1218,14750,22.32815005,114.2170403
PH_005,driving,Secondary School,30,0.13101133331799394,375,Kwun Tong,PH,5453,375,15920,22.32605888,114.2174838
PH_006,driving,Secondary School,30,0.13407779380516377,869,Wong Tai Sin,PH,17817,869,15000,22.33547117,114.2062267
PH_007,driving,Secondary School,30,0.13226217902284865,1284,Kwun Tong,PH,13588,1284,14500,22.33026916,114.2136127
PH_008,driving,Secondary School,30,0.1414082349999138,1258,Wong Tai Sin,PH,16756,1258,15000,22.33399414,114.2140005
PH_009,driving,Secondary School,30,0.1491571812774574,803,Wong Tai Sin,PH,8485,803,16000,22.33408462,114.2170388
PH_010,driving,Secondary School,30,0.13690001386271214,761,Kwun Tong,PH,9682,761,14600,22.32796205,114.2152899
PH_011,driving,Secondary School,30,0.14209690508941805,1077,Wong Tai Sin,PH,16989,1077,15500,22.3466113,114.1933683
PH_012,driving,Secondary School,30,0.13972149473468104,1107,Wong Tai Sin,PH,14147,1107,14000,22.34423127,114.1919055
PH_013,driving,Secondary School,30,0.13626402375230615,406,Sham Shui Po,PH,4587,406,14500,22.33551212,114.1539241
PH_014,driving,Secondary School,30,0.10576819483050788,1013,Sham Shui Po,PH,15655,1013,15000,22.3284513,114.1546811
PH_015,driving,Secondary School,30,0.13833803057288044,559,Wong Tai Sin,PH,5572,559,15000,22.34269378,114.2089072
PH_016,driving,Secondary School,30,0.13782366740832533,713,Wong Tai Sin,PH,12066,713,15000,22.34425863,114.2007507
PH_017,driving,Secondary School,30,0.10589701926819824,361,Kwun Tong,PH,6467,361,15000,22.31294732,114.2383853
PH_018,driving,Secondary School,30,0.11812708469298923,850,Kowloon City,PH,12329,850,15000,22.3163317,114.1819302
PH_019,driving,Secondary School,30,0.11161380928058372,907,Yau Tsim Mong,PH,9540,907,15000,22.31608676,114.1647109
PH_020,driving,Secondary School,30,0.10592094201092248,1292,Sham Shui Po,PH,16071,1292,15000,22.33240958,114.1462482
PH_021,driving,Secondary School,30,0.08620807700873248,841,Sham Shui Po,PH,3415,841,13200,22.32975855,114.150291
PH_022,driving,Secondary School,30,0.07173945190551317,790,Sham Shui Po,PH,3444,790,14000,22.32861818,114.1483264
PH_023,driving,Secondary School,30,0.06193182423145813,804,Kowloon City,PH,6744,804,14000,22.3079093,114.1892738
PH_024,driving,Secondary School,30,0.06546124745871347,1737,Kowloon City,PH,11876,1737,14000,22.33259506,114.2030695
PH_025,driving,Secondary School,30,0.050062053914358876,604,Kwun Tong,PH,5866,604,14310,22.30919925,114.2347695
PH_026,driving,Secondary School,30,0.059379913745203974,549,Kwun Tong,PH,8869,549,13000,22.32913375,114.2096702
PH_027,driving,Secondary School,30,0.03103910576685521,442,Kwun Tong,PH,6419,442,15500,22.29663079,114.2404621
PH_028,driving,Secondary School,30,0.03416539858675708,165,Kwun Tong,PH,3185,165,14500,22.29709612,114.2414241
PH_029,driving,Secondary School,30,0.03931846655676275,672,Kwun Tong,PH,7165,672,15000,22.30362703,114.2401157
PH_030,driving,Secondary School,30,0.06419953288273172,575,Sham Shui Po,PH,6200,575,13500,22.33259923,114.1572215
PH_031,driving,Secondary School,30,0.08670902964612257,403,Sham Shui Po,PH,3534,403,15000,22.33129743,114.158689
PH_032,driving,Secondary School,30,0.09465837473944308,1625,Sham Shui Po,PH,10438,1625,17000,22.33373995,114.1549363
PH_033,driving,Secondary School,30,0.059737481404540584,838,Kwun Tong,PH,7907,838,15000,22.31088938,114.2363044
PH_034,driving,Secondary School,30,0.09796770341889409,706,Sham Shui Po,PH,11259,706,14500,22.33873777,114.1597527
PH_035,driving,Secondary School,30,0.03790512523022518,775,Kwun Tong,PH,9662,775,15000,22.29385108,114.2402382
PH_036,driving,Secondary School,30,0.12208679548937475,512,Wong Tai Sin,PH,9944,512,14000,22.33748532,114.187319
PH_037,driving,Secondary School,30,0.10023863302051986,543,Kwun Tong,PH,8499,543,15000,22.32142482,114.2200767
PH_038,driving,Secondary School,30,0.09686577774359714,729,Kwun Tong,PH,13258,729,14500,22.32052259,114.2205098
PH_039,driving,Secondary School,30,0.10547774882697475,1388,Kwun Tong,PH,11426,1388,14000,22.32165352,114.2154421
PH_040,driving,Secondary School,30,0.10490918522274147,580,Wong Tai Sin,PH,11295,580,15500,22.33904376,114.1948243
PH_041,driving,Secondary School,30,0.12665644581048577,1463,Wong Tai Sin,PH,18247,1463,15000,22.34017739,114.1926891
PH_042,driving,Secondary School,30,0.10927821369459419,511,Kowloon City,PH,4942,511,13000,22.32329866,114.1869599
PH_043,driving,Secondary School,30,0.12050472869686092,500,Wong Tai Sin,PH,4411,500,14850,22.33325498,114.1890826
PH_044,driving,Secondary School,30,0.1017518354078708,331,Sham Shui Po,PH,4684,331,15000,22.32610707,114.1577264
PH_045,driving,Secondary School,30,0.11233268661624984,524,Sham Shui Po,PH,6208,524,15500,22.33417458,114.17115
PH_046,driving,Secondary School,30,0.09415989743868836,1364,Kowloon City,PH,17407,1364,15000,22.31229006,114.1785491
PH_047,driving,Secondary School,30,0.07611478578237794,4905,Kwun Tong,PH,24618,4905,15000,22.3272648,114.2291594
PH_048,driving,Secondary School,30,0.07046023085556154,3525,Kwun Tong,PH,23341,3525,14500,22.32076943,114.2350825
PH_049,driving,Secondary School,30,0.1286926684787945,1326,Sham Shui Po,PH,16843,1326,15000,22.33692876,114.1670269
PH_050,driving,Secondary School,30,0.13195701631930765,756,Kwun Tong,PH,11985,756,15000,22.33303823,114.2091046
PH_051,driving,Secondary School,30,0.08242738090738683,1234,Kwun Tong,PH,14753,1234,15000,22.30685942,114.2366629
PH_052,driving,Secondary School,30,0.06178974872391045,2038,Kwun Tong,PH,22319,2038,15000,22.31719641,114.237906
PH_053,driving,Secondary School,30,0.07535288996123891,3354,Kwun Tong,PH,35277,3354,15000,22.31930218,114.2320151
PH_054,driving,Secondary School,30,0.007670321992647539,327,Wong Tai Sin,PH,3063,327,14000,22.34983826,114.1951275
PH_055,driving,Secondary School,30,0.11855151230252971,2832,Sham Shui Po,PH,25561,2832,14500,22.33303267,114.1663168
PH_056,driving,Secondary School,30,0.09638250299670659,1005,Kwun Tong,PH,11404,1005,14000,22.331874,114.2251915
PH_057,driving,Secondary School,30,0.07643349992943893,401,Kwun Tong,PH,6991,401,14000,22.32833266,114.2260561
PH_058,driving,Secondary School,30,0.08318023006315542,1388,Kwun Tong,PH,17926,1388,15000,22.32555627,114.226441
PH_059,driving,Secondary School,30,0.08805844301365144,3463,Sham Shui Po,PH,18748,3463,13200,22.34122473,114.1567751
PH_060,driving,Secondary School,30,0.12882564053728968,367,Sham Shui Po,PH,4696,367,15000,22.33173591,114.171393
PH_061,driving,Secondary School,30,0.09056761347948644,2680,Kowloon City,PH,18720,2680,14000,22.32997424,114.2035147
PH_062,driving,Secondary School,30,0.06349071108323112,1097,Kwun Tong,PH,13612,1097,15000,22.30845044,114.2390538
PH_063,driving,Secondary School,30,0.08224442339317593,866,Kwun Tong,PH,14060,866,15000,22.31532448,114.2297232
PH_064,driving,Secondary School,30,0.028624816668390122,1382,Kwun Tong,PH,13467,1382,15000,22.312701,114.2326786
PH_065,driving,Secondary School,30,0.07564636991011325,1671,Wong Tai Sin,PH,21845,1671,15000,22.35015662,114.2025883
PH_066,driving,Secondary School,30,0.07179273581102093,598,Wong Tai Sin,PH,7079,598,15000,22.34757921,114.2028018
PH_067,driving,Secondary School,30,0.10053052191220331,1485,Wong Tai Sin,PH,17833,1485,15000,22.34818565,114.1987453
PH_068,driving,Secondary School,30,0.09512519238841893,547,Wong Tai Sin,PH,5936,547,13960,22.34822658,114.2030322
PH_069,driving,Secondary School,30,0.11632019588144124,976,Wong Tai Sin,PH,15440,976,15000,22.33440615,114.1925245
PH_070,driving,Secondary School,30,0.11439253310618658,674,Wong Tai Sin,PH,5280,674,14430,22.332214,114.1933855
PH_071,driving,Secondary School,30,0.0887620045287636,1426,Sham Shui Po,PH,18670,1426,15000,22.33679819,114.1559162
PH_072,driving,Secondary School,30,0.1124636117187519,1134,Kwun Tong,PH,15831,1134,13500,22.31927466,114.2165158
PH_073,driving,Secondary School,30,0.13084201163448475,920,Wong Tai Sin,PH,12176,920,14500,22.34277292,114.1919329
PH_074,driving,Secondary School,30,0.14005781953631521,1291,Wong Tai Sin,PH,16794,1291,15000,22.34055139,114.1875811
PH_075,driving,Secondary School,30,0.09777394976959336,325,Sham Shui Po,PH,3620,325,15000,22.32924887,114.15555
PH_076,driving,Secondary School,30,0.06935744016026195,239,Kwun Tong,PH,4280,239,13320,22.31595699,114.2277603
PH_077,driving,Secondary School,30,0.07116719496295534,2043,Kwun Tong,PH,21799,2043,15000,22.30061825,114.2360143
PH_078,driving,Secondary School,30,0.051676096988605834,843,Kwun Tong,PH,10026,843,15000,22.29788419,114.2382112
C_022,driving,Secondary School,30,0.0687908827987431,367,Kwun Tong,C,3947,367,20000,22.33232766,114.2269977
C_023,driving,Secondary School,30,0.1239960497925714,423,Wong Tai Sin,C,6034,423,20000,22.34326873,114.1865045
C_024,driving,Secondary School,30,0.0873907145205761,1005,Wong Tai Sin,C,10071,1005,18000,22.3462203,114.1877529
C_025,driving,Secondary School,30,0.07814242130516773,1167,Wong Tai Sin,C,11614,1167,20000,22.35051523,114.199012
C_026,driving,Secondary School,30,0.03750479150476012,516,Kwun Tong,C,4499,516,20000,22.30033215,114.2380226
C_011,driving,Secondary School,30,0.08208942348718881,442,Kwun Tong,C,3904,442,20000,22.31401752,114.2400131
C_012,driving,Secondary School,30,0.08769002498835514,610,Kwun Tong,C,4839,610,20000,22.31059036,114.2344553
C_013,driving,Secondary School,30,0.08775070799917332,395,Wong Tai Sin,C,3999,395,18000,22.34181367,114.2097494
C_014,driving,Secondary School,30,0.10367936059895405,586,Wong Tai Sin,C,5698,586,20000,22.34042546,114.2111569
C_015,driving,Secondary School,30,0.047264708540869685,392,Kwun Tong,C,4432,392,17100,22.29842937,114.2421808
C_008,driving,Secondary School,30,0.09539389052234473,1177,Sham Shui Po,C,7247,1177,20000,22.32783546,114.1495678
C_009,driving,Secondary School,30,0.05479774426312743,346,Kwun Tong,C,4971,346,20000,22.30548132,114.2380783
C_010,driving,Secondary School,30,0.06262757155176503,550,Kwun Tong,C,6353,550,20000,22.30256192,114.2392893
C_004,driving,Secondary School,30,0.08148439758251877,581,Kowloon City,C,4929,581,20000,22.31483144,114.1787874
C_005,driving,Secondary School,30,0.12872049435180524,203,Wong Tai Sin,C,3557,203,17500,22.3400544,114.1847606
C_006,driving,Secondary School,30,0.08685332238597857,574,Wong Tai Sin,C,6615,574,19900,22.34147382,114.2074404
C_007,driving,Secondary School,30,0.07257758604267707,1284,Kwun Tong,C,13786,1284,18500,22.32043626,114.2292572
C_001,driving,Secondary School,30,0.1061614632715454,1235,Yau Tsim Mong,C,11335,1235,20000,22.31420707,114.1645941
C_002,driving,Secondary School,30,0.08348727656625796,290,Kwun Tong,C,4039,290,16570,22.31907611,114.2263859
C_003,driving,Secondary School,30,0.11814695390546699,548,Kwun Tong,C,3500,548,21000,22.33166691,114.2137386
C_018,driving,Secondary School,30,0.10306671066845469,757,Wong Tai Sin,C,8550,757,19000,22.34210453,114.2002358
C_019,driving,Secondary School,30,0.05618605055897915,286,Kwun Tong,C,4950,286,18000,22.31750076,114.2279714
C_020,driving,Secondary School,30,0.09805425618311871,801,Wong Tai Sin,C,8980,801,18490,22.3363155,114.2025524
C_021,driving,Secondary School,30,0.07824769140417262,1542,Kwun Tong,C,14586,1542,21360,22.32994641,114.206744
C_016,driving,Secondary School,30,0.0648296657961101,618,Kwun Tong,C,4909,618,20000,22.30891462,114.2324259
C_017,driving,Secondary School,30,0.09151057296893098,349,Kwun Tong,C,3179,349,21250,22.32304899,114.2200991
PV_001,driving,Secondary School,30,0.07091203283502734,1084,Kwun Tong,PV,10791,1084,22000,22.32457077,114.2163576
PV_002,driving,Secondary School,30,0.08914833427331664,694,Sham Shui Po,PV,4367,694,30000,22.33270983,114.1484643
PV_003,driving,Secondary School,30,0.08142199151979933,1000,Sham Shui Po,PV,6515,1000,30000,22.33441907,114.1476419
PV_004,driving,Secondary School,30,0.08163169368529742,684,Kowloon City,PV,3265,684,21250,22.31903541,114.1856827
PV_005,driving,Secondary School,30,0.09450374351217415,534,Yau Tsim Mong,PV,3873,534,32900,22.31661937,114.162036
PV_006,driving,Secondary School,30,0.06943789506352767,458,Yau Tsim Mong,PV,5035,458,17000,22.32164611,114.1608705
PV_007,driving,Secondary School,30,0.07069765318354783,563,Sham Shui Po,PV,5276,563,45000,22.32702272,114.1537729
PV_008,driving,Secondary School,30,0.0704958026691408,780,Wong Tai Sin,PV,4964,780,37620,22.34115728,114.2022541
PV_009,driving,Secondary School,30,0.062257172525696895,741,Kowloon City,PV,4400,741,24810,22.31922145,114.1936142
PV_010,driving,Secondary School,30,0.06514220564174124,672,Yau Tsim Mong,PV,3329,672,45000,22.32164088,114.1592698
PV_011,driving,Secondary School,30,0.08280640516132447,1139,Kowloon City,PV,6704,1139,28000,22.30298295,114.1865921
PV_012,driving,Secondary School,30,0.05177831615622094,338,Kowloon City,PV,3249,338,17200,22.31536271,114.1894455
PV_013,driving,Secondary School,30,0.0832777471841087,943,Yau Tsim Mong,PV,6236,943,37000,22.31892152,114.1578582
PV_014,driving,Secondary School,30,0.06147671022828684,516,Kowloon City,PV,6634,516,18000,22.30820029,114.1866632
PV_015,driving,Secondary School,30,0.08908410321197067,281,Wong Tai Sin,PV,3928,281,20000,22.3377553,114.1946033
PV_016,driving,Secondary School,30,0.05242666547003416,966,Kwun Tong,PV,11801,966,15000,22.3166007,114.2192043
PV_017,driving,Secondary School,30,0.05150426751264069,2476,Kwun Tong,PV,22319,2476,28000,22.30590024,114.2277407
PV_018,driving,Secondary School,30,0.050369868836740946,1904,Kowloon City,PV,12664,1904,26250,22.30810963,114.1925198
PV_019,driving,Secondary School,30,0.08669440185994438,893,Sham Shui Po,PV,6009,893,34000,22.33460708,114.1488407
PV_020,driving,Secondary School,30,0.06448669038761627,657,Kowloon City,PV,8696,657,15000,22.31640666,114.1860035
PV_021,driving,Secondary School,30,0.09118067431312042,496,Sham Shui Po,PV,3140,496,21250,22.3350008,114.1424009
PV_022,driving,Secondary School,30,0.07158170021616385,634,Kowloon City,PV,3189,634,35000,22.31828993,114.1820845
PV_023,driving,Secondary School,30,0.10710378663342239,4210,Sham Shui Po,PV,37299,4210,21250,22.33661512,114.139818
PV_024,driving,Secondary School,30,0.06188814594762101,522,Kowloon City,PV,3421,522,15000,22.31609391,114.1904734
PV_025,driving,Secondary School,30,0.09393671643487349,1092,Yau Tsim Mong,PV,7887,1092,26060,22.32455143,114.1604239
PV_026,driving,Secondary School,30,0.05845537220226809,242,Kowloon City,PV,2781,242,17000,22.31685284,114.191271
